date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2025-05-20,40550,250.9,3.8,-15.8,8.2,-1.3,-3.1,0.1,0.0,1.9,13.5,-3.0,0.0,3.8,0.0
2025-05-21,39850,334.7,45.6,50.0,-95.8,-1.2,-5.5,-14.9,-0.0,0.0,-18.2,-55.9,0.0,0.2,-0.0
2025-05-22,39300,265.5,-7.6,94.3,-88.0,-0.4,-2.0,-38.1,-1.5,0.4,2.1,-48.6,0.0,1.3,-0.0
2025-05-23,39700,467.9,53.5,15.4,-72.5,-3.9,-0.1,-49.5,0.0,-1.1,20.3,-38.2,0.0,3.3,0.3
2025-05-26,41750,495.5,11.6,-32.8,23.2,-6.0,0.5,30.5,0.0,0.0,10.0,-11.9,0.0,-1.3,-0.6
2025-05-27,41950,376.3,31.2,-48.7,18.2,5.7,-0.1,1.2,0.0,0.0,11.4,-0.0,0.0,-0.6,-0.1
2025-05-28,40550,490.0,30.6,-48.7,24.8,5.2,-0.0,9.9,-0.1,4.2,10.8,-5.2,0.0,-4.4,-2.3
2025-05-29,41150,514.6,-38.6,-81.9,121.4,7.0,-0.5,85.5,0.3,0.3,19.0,9.8,0.0,-0.7,-0.1
2025-05-30,38400,595.4,186.8,-45.7,-139.2,-12.2,-14.4,-27.4,0.0,-1.7,0.3,-83.9,0.0,-4.1,2.2
2025-06-02,38100,293.7,45.8,0.7,-43.7,-16.9,-0.6,-5.4,-0.2,-0.9,-4.5,-15.2,0.0,-2.8,-0.0
2025-06-04,40050,505.1,-120.1,82.2,38.5,-12.4,6.5,14.9,4.0,0.0,10.9,14.7,0.0,-0.3,-0.3
2025-06-05,40650,503.7,-26.8,-17.3,38.2,-2.0,4.0,12.3,-0.7,0.0,29.4,-4.8,0.0,3.1,2.7
2025-06-09,41200,459.2,-5.9,36.7,-32.3,5.2,-2.2,-5.3,0.4,0.0,5.7,-36.1,0.0,1.1,0.5
2025-06-10,41100,348.0,-29.3,53.2,-26.6,-18.0,-1.1,-1.8,0.0,-0.1,24.7,-30.4,0.0,2.6,0.1
2025-06-11,44800,1612.0,-157.0,12.8,134.4,-8.9,16.2,90.6,1.2,0.0,3.1,32.3,0.0,8.1,1.7
2025-06-12,43500,550.1,120.3,-129.9,5.1,6.2,-0.6,-5.0,0.0,-0.0,4.3,0.1,0.0,3.5,0.9
2025-06-13,44300,981.0,-54.0,-109.0,164.3,-2.5,7.8,155.4,-0.5,0.0,21.5,-17.3,0.0,-0.2,-1.2
2025-06-16,44300,787.0,23.8,21.6,-56.1,14.6,0.8,-68.3,-0.6,-3.0,-8.0,8.4,0.0,7.9,2.7
2025-06-17,45850,1467.0,-192.8,47.4,141.3,36.2,-1.1,43.8,0.3,-2.4,45.0,19.6,0.0,8.1,-4.1
2025-06-18,45300,428.5,111.9,-87.9,-34.0,5.0,-0.3,-16.1,0.2,0.0,-6.5,-16.3,0.0,9.9,0.1
2025-06-19,47150,898.5,-170.7,162.6,9.5,5.9,2.1,14.6,0.0,0.0,-10.3,-2.7,0.0,-1.8,0.4
2025-06-20,46450,458.0,50.5,-74.7,28.5,5.1,-1.8,4.2,0.1,-0.1,6.5,14.5,0.0,-3.9,-0.5
2025-06-23,45600,446.1,-29.2,58.1,-27.9,-17.3,-0.7,-1.1,0.0,0.0,4.8,-13.7,0.0,-0.1,-0.8
2025-06-24,49150,1400.1,-334.9,262.1,83.8,0.0,-3.5,43.9,3.6,0.0,12.4,27.5,0.0,-11.1,0.2
2025-06-25,48850,841.7,99.4,-108.8,23.2,-1.5,7.4,-16.8,0.1,0.0,35.1,-1.2,0.0,-13.8,0.0
2025-06-26,50500,2215.0,20.0,-61.1,24.9,2.0,-0.1,30.8,0.4,-0.2,-16.6,8.6,0.0,15.7,0.5
2025-06-27,50300,506.2,12.8,-38.1,23.3,4.0,-0.8,14.6,0.0,0.0,-3.9,9.4,0.0,2.2,-0.2
