date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2024-06-19,267500,1035.2,-193.1,172.6,39.4,29.1,0.3,-7.3,-0.5,0.0,17.7,0.1,0.0,-19.1,0.3
2024-06-20,260500,552.0,113.7,-113.4,0.6,3.0,-2.7,-9.9,0.0,0.0,10.5,-0.4,0.0,-0.3,-0.5
2024-06-21,258000,719.2,133.8,-64.5,-72.0,-5.0,-5.2,-7.6,0.0,0.1,-49.0,-5.3,0.0,2.4,0.3
2024-06-24,258000,617.5,23.2,31.1,-56.0,-14.4,-0.0,-0.4,0.0,0.0,-39.9,-1.4,0.0,2.1,-0.5
2024-06-25,254000,628.3,116.1,-52.2,-80.4,-6.6,-3.3,-11.5,0.0,0.0,-55.0,-4.0,0.0,13.0,3.5
2024-06-26,254500,430.8,2.4,-0.8,8.5,-11.5,0.4,-5.3,0.0,0.0,26.5,-1.6,0.0,-10.1,0.1
2024-06-27,254500,475.8,43.2,3.5,-46.0,-38.6,0.7,-2.1,0.0,0.0,-3.9,-2.1,0.0,-0.2,-0.5
2024-06-28,258500,590.7,-62.6,65.0,-1.5,19.6,-1.9,-4.8,0.0,0.0,-7.9,-6.4,0.0,-1.1,0.2
2024-07-01,269000,937.8,-246.2,133.2,117.2,-6.5,3.9,26.3,0.2,0.0,88.3,5.0,0.0,-2.9,-1.2
2024-07-02,262000,645.8,107.2,-95.5,-12.0,-11.8,-2.3,-1.7,0.0,0.0,-1.9,5.6,0.0,0.7,-0.5
2024-07-03,265500,981.9,14.2,7.0,-29.4,-24.4,2.6,3.6,0.0,0.0,-11.2,-0.1,0.0,8.4,-0.2
2024-07-04,268000,773.7,-81.1,140.2,-59.9,70.2,0.1,-22.3,0.0,0.0,-92.2,-15.6,0.0,1.0,-0.3
2024-07-05,266500,510.9,-41.8,1.2,38.9,86.7,-9.7,-3.7,-0.6,0.0,-33.3,-0.5,0.0,2.3,-0.6
2024-07-08,267000,837.0,-84.4,60.7,28.1,30.4,7.1,2.5,0.0,0.0,-15.7,3.7,0.0,-4.0,-0.4
2024-07-09,261000,570.9,126.7,-50.8,-78.7,-16.6,-0.6,-2.1,0.0,0.0,-61.3,1.9,0.0,2.1,0.8
2024-07-10,258000,425.4,2.0,5.8,-5.5,-15.9,-1.8,5.0,0.0,0.0,-6.9,13.9,0.0,-2.2,0.1
2024-07-11,269500,1224.9,-457.6,245.4,222.6,57.4,17.6,122.1,-0.2,0.0,14.1,11.5,0.0,-8.1,-2.3
2024-07-12,273000,1013.9,-170.2,-17.9,191.1,-19.6,-1.6,248.4,0.0,-0.0,-38.6,2.5,0.0,-3.7,0.7
2024-07-15,268500,1015.1,159.3,-183.8,20.5,-106.3,-6.2,227.8,0.0,0.0,-75.3,-19.5,0.0,2.9,1.1
2024-07-16,255500,905.0,294.9,-48.2,-241.0,-51.0,-17.2,-66.3,-0.1,0.0,-96.8,-9.7,0.0,-7.2,1.6
2024-07-17,247000,932.3,227.9,-38.8,-126.5,-1.0,-28.6,-26.3,-0.3,0.1,-61.3,-9.1,0.0,-62.9,0.3
2024-07-18,246500,864.8,-60.8,3.8,55.9,79.2,-5.0,-14.3,0.0,-0.8,-10.0,6.8,0.0,1.2,-0.0
2024-07-19,257000,713.9,-215.8,109.4,116.3,30.4,1.6,9.6,0.0,0.0,76.6,-2.0,0.0,-9.5,-0.4
2024-07-22,241500,746.3,223.9,-102.4,-132.9,-25.1,-2.3,-27.3,0.0,0.0,-81.9,3.8,0.0,14.2,-2.9
2024-07-23,234000,746.7,68.0,-3.2,-81.8,-38.5,-1.7,-3.1,-0.2,0.1,-38.1,-0.4,0.0,16.4,0.7
2024-07-24,227500,699.3,53.7,41.3,-82.0,-32.9,-9.2,-15.9,-0.3,0.0,-23.4,-0.2,0.0,-12.8,-0.1
2024-07-25,226000,1159.8,-15.5,50.9,-28.7,11.8,2.2,0.1,-0.2,0.0,-44.7,2.0,0.0,-5.0,-1.7
2024-07-26,209000,1472.8,446.7,-273.4,-176.7,-34.1,-14.3,-55.9,0.0,-5.2,-64.1,-3.1,0.0,2.5,0.9
2024-07-29,214000,636.8,-170.1,161.8,18.0,3.0,-5.7,-4.9,0.0,0.0,20.9,4.7,0.0,-9.8,0.1
2024-07-30,215500,644.2,-99.1,38.3,61.6,59.6,-1.4,-4.5,0.0,0.0,12.4,-4.5,0.0,-0.5,-0.2
2024-07-31,211500,478.9,54.2,24.1,-79.0,-11.5,-5.1,-5.2,0.0,0.0,-57.1,-0.2,0.0,0.6,0.1
2024-08-01,221500,991.7,-312.9,126.5,200.9,106.5,4.8,5.3,0.0,0.0,48.4,35.9,0.0,-13.3,-1.2
2024-08-02,226000,1057.6,-266.9,-12.5,268.7,125.7,0.1,-1.4,-0.2,0.0,144.4,-0.1,0.0,11.1,-0.4
2024-08-05,203000,1390.9,-188.7,-82.9,277.3,209.6,7.1,-4.2,0.2,0.0,65.9,-1.3,0.0,-5.8,0.0
2024-08-06,217000,1077.7,-142.1,-13.2,148.4,158.2,0.4,23.3,0.0,0.0,-36.3,2.8,0.0,6.7,0.2
2024-08-07,210500,630.2,152.8,-63.2,-92.1,-47.2,-1.7,-9.1,0.0,0.0,-34.0,-0.1,0.0,2.5,0.1
2024-08-08,199500,1073.0,177.2,65.5,-249.2,-206.5,-1.9,31.4,0.3,0.1,-69.3,-3.4,0.0,7.4,-0.9
2024-08-09,205500,809.2,-101.4,128.9,-26.9,-8.8,-0.7,-0.3,0.0,0.0,-17.1,0.1,0.0,-0.4,-0.3
2024-08-12,208000,430.2,-56.3,48.2,9.0,4.3,0.4,2.0,0.0,0.0,2.8,-0.6,0.0,-1.1,0.2
2024-08-13,205000,539.9,41.9,40.3,-82.2,-40.8,0.0,-6.3,-0.1,0.0,-11.7,-23.4,0.0,-0.2,0.1
2024-08-14,210000,465.6,-78.3,43.6,36.7,-8.2,0.1,15.9,0.0,0.0,28.7,0.2,0.0,-2.1,0.2
2024-08-16,210500,449.9,20.0,-12.8,-6.1,-5.9,-0.4,6.4,-0.0,0.0,-6.0,-0.2,0.0,-0.3,-0.8
