date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2026-01-22,370000,7626.1,911.5,-174.9,-680.9,-221.4,-18.0,-261.1,0.8,0.1,-181.2,-0.1,0.0,-48.3,-7.5
2026-01-23,387500,6689.4,-650.5,286.8,308.5,541.4,-1.1,-23.3,-3.6,0.1,-83.1,-122.0,0.0,53.6,1.6
2026-01-26,406000,6937.2,-1217.7,-407.7,1534.6,1635.2,-2.4,-14.8,-4.8,0.0,-20.8,-57.9,0.0,87.3,3.5
2026-01-27,408000,4031.7,-822.3,-105.4,989.4,1058.5,-1.7,-35.0,4.4,0.2,-27.1,-9.8,0.0,-51.4,-10.4
2026-01-28,435000,7452.8,-2212.0,685.1,1540.4,1522.0,-1.4,52.5,-6.0,0.0,-38.2,11.5,0.0,-27.2,13.7
2026-01-29,430000,5077.6,-611.2,-373.2,1020.0,1012.7,-0.8,14.6,0.0,-0.2,-8.4,2.1,0.0,-17.1,-18.5
2026-01-30,413000,3569.6,-581.0,-82.9,685.5,762.1,-17.7,-57.3,0.1,0.0,-19.3,17.6,0.0,-12.4,-9.3
2026-02-02,394000,3450.0,142.9,316.7,-378.1,-350.6,0.0,17.3,1.7,-0.3,-8.4,-37.8,0.0,-74.4,-7.1
2026-02-03,403000,2113.8,-356.0,-139.0,510.3,519.8,-2.6,6.0,-1.5,0.0,-25.5,14.2,0.0,-15.2,-0.1
2026-02-04,395000,1823.5,182.5,-113.5,-64.6,-16.4,-1.8,-11.2,-0.5,0.0,-28.5,-6.3,0.0,-7.0,2.6
2026-02-05,376500,2258.9,366.9,-93.9,-284.6,-198.7,-0.7,-26.4,0.0,0.0,-20.8,-38.1,0.0,7.9,3.7
2026-02-06,361000,1960.4,-75.0,-42.5,131.8,151.2,-1.0,-34.2,0.8,0.0,-30.9,45.8,0.0,-15.5,1.3
2026-02-09,386000,1565.6,-313.5,-116.0,425.6,464.8,-0.1,17.1,5.0,0.0,-33.5,-27.6,0.0,4.3,-0.5
2026-02-10,378000,1087.6,72.5,-112.7,26.4,63.5,-0.3,2.0,-1.0,0.0,-11.2,-26.6,0.0,13.7,0.1
2026-02-11,385000,1356.1,-233.1,69.4,167.3,91.4,-0.1,6.4,-1.4,0.0,26.7,44.2,0.0,-4.3,0.8
2026-02-12,390000,1624.6,-176.8,-253.6,435.1,440.6,-0.6,20.7,-3.2,0.0,9.5,-32.0,0.0,-3.8,-0.9
2026-02-13,382000,842.2,56.1,-51.4,-9.4,-33.2,-0.0,25.8,-2.7,0.0,2.1,-1.4,0.0,5.4,-0.7
2026-02-19,411500,3271.1,-2007.2,503.6,1548.7,1214.4,4.0,95.9,0.0,0.0,101.0,133.4,0.0,-31.2,-13.9
2026-02-20,402000,1207.5,46.5,-138.1,104.3,-21.6,3.4,83.8,0.0,0.0,43.3,-4.6,0.0,-12.4,-0.3
2026-02-23,406000,1586.8,-209.2,161.4,54.7,-105.3,0.8,18.8,0.0,0.0,80.0,60.4,0.0,-6.4,-0.5
2026-02-24,408000,1066.2,29.6,19.1,-46.2,-84.2,-1.2,7.0,0.0,0.0,5.8,26.5,0.0,-1.8,-0.7
2026-02-25,402000,980.1,202.8,-59.3,-134.3,-107.5,0.2,-21.1,0.0,0.0,-4.8,-1.0,0.0,-9.1,-0.1
2026-02-26,403000,1634.3,-518.5,407.5,131.6,78.6,0.8,-4.2,0.0,0.0,-1.6,58.0,0.0,-20.4,-0.2
2026-02-27,407500,1769.3,-547.0,255.0,296.6,200.8,0.5,19.1,0.0,0.4,31.8,43.9,0.0,-4.2,-0.3
2026-03-03,383000,2003.0,-190.9,210.8,-12.5,-31.5,5.5,1.7,0.0,0.2,0.4,11.1,0.0,-6.8,-0.6
2026-03-04,332000,2656.5,-466.6,288.4,181.0,131.5,-0.8,-9.7,0.0,-0.2,1.7,58.4,0.0,-4.7,1.9
2026-03-05,372000,2392.8,-485.9,214.8,276.4,70.8,-1.6,141.9,0.0,0.0,-64.8,130.2,0.0,2.0,-7.4
2026-03-06,373000,1160.5,46.7,3.4,-51.2,-47.7,3.3,-18.6,0.0,0.0,13.8,-1.9,0.0,0.9,0.1
2026-03-09,366500,1114.4,-218.2,127.9,90.9,53.9,2.2,4.8,0.0,0.0,13.4,16.5,0.0,-0.5,-0.1
2026-03-10,375500,1187.6,-16.6,209.4,-193.4,-168.1,1.7,-5.1,0.0,0.0,20.4,-42.4,0.0,1.1,-0.5
2026-03-11,360000,2004.0,1055.1,-478.1,-605.0,-466.4,-7.2,-21.6,0.0,0.0,-33.3,-76.5,0.0,25.6,2.4
2026-03-12,372500,2417.0,129.0,-196.0,61.6,50.7,-3.3,84.9,0.0,0.0,6.2,-77.0,0.0,5.3,0.0
2026-03-13,361500,781.6,77.6,49.0,-124.9,-23.5,-2.8,-46.9,0.0,0.0,-20.0,-31.7,0.0,-1.8,0.1
2026-03-16,355000,670.8,94.6,72.8,-168.3,-118.7,0.8,10.7,0.0,0.0,-33.8,-27.3,0.0,0.9,0.1
2026-03-17,354500,740.0,-79.4,128.0,-46.5,-66.4,0.0,1.7,1.2,0.0,-19.4,36.2,0.0,-2.9,0.8
2026-03-18,355000,852.8,-2.8,-79.0,80.3,86.5,-4.0,-7.4,0.1,0.0,8.2,-2.9,0.0,0.7,0.8
2026-03-19,360000,1039.6,-31.7,110.3,-85.2,-126.5,-4.1,-8.7,0.1,0.0,62.0,-8.2,0.0,4.4,2.3
2026-03-20,353500,827.8,163.1,-49.4,-134.9,-43.1,-2.0,-0.1,0.2,-0.1,-46.9,-43.0,0.0,20.1,1.1
2026-03-23,330500,927.1,36.3,145.7,-191.9,-130.1,0.3,-29.1,0.1,0.0,-24.8,-8.3,0.0,9.8,0.1
2026-03-24,355500,1275.3,-413.8,288.3,130.6,-16.8,-2.8,59.8,-0.7,-0.0,-19.7,110.8,0.0,-3.6,-1.5
2026-03-25,358500,766.7,-187.7,164.4,27.3,39.3,-0.0,2.0,0.1,-0.0,7.3,-21.4,0.0,-4.8,0.8
2026-03-26,381000,3595.2,296.9,-704.9,380.3,-262.5,14.2,344.9,-0.9,2.5,136.3,145.8,0.0,20.2,7.5
2026-03-27,381000,1548.3,-1.9,-170.0,187.0,-10.8,5.8,37.0,0.0,0.0,106.3,48.6,0.0,-14.4,-0.6
2026-03-30,354500,1005.3,261.6,-94.2,-164.9,-112.8,-3.6,5.1,0.1,0.0,-18.4,-35.4,0.0,-3.3,0.8
2026-03-31,341500,1409.7,-77.2,-28.8,113.6,133.1,0.6,-1.0,0.2,0.0,33.4,-52.8,0.0,-5.8,-1.8
2026-04-01,360000,938.0,-249.7,75.1,175.0,177.3,0.4,22.9,-1.6,0.0,-4.6,-19.5,0.0,-0.0,-0.4
2026-04-02,352000,1200.5,-68.7,64.4,3.2,-89.6,-0.2,63.0,1.4,0.0,14.3,14.3,0.0,0.6,0.5
2026-04-03,365500,1609.1,-418.6,237.1,180.0,-17.3,-0.6,12.9,-1.9,0.0,85.7,101.2,0.0,3.2,-1.7
2026-04-06,362000,845.5,-44.5,-21.4,58.3,-184.8,1.1,51.8,0.6,0.0,31.8,157.7,0.0,6.0,1.6
2026-04-07,354000,691.1,15.2,-20.7,0.4,5.3,4.7,5.2,0.0,0.0,-4.6,-10.3,0.0,3.5,1.6
